Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4W8IEREeLldaSQyGXcZQ2I,"Strawberry Letter 23","Freedom Flight","Shuggie Otis",1971,239906,57,false,,1970-01-01T00:00:00Z,"","Epic/Legacy",0.519,0.483,9,-12.795,0,0.0277,0.139,0.000218,0.365,0.772,171.028,4
spotify:track:0Ruf8vTKjoMyIpyK5sPDIt,"Luscious Lady","Listen to My Song: The Music City Sessions","Darondo",2012-02-27,195946,46,false,,1970-01-01T00:00:00Z,"","Ace Records",0.698,0.669,10,-7.318,0,0.0446,0.0675,0.00852,0.0975,0.863,100.309,4
spotify:track:6NlshHKGJ7mIB2kdcyZ59O,"Getting It Back","Cymande","Cymande",1972-01-01,257760,43,false,,1970-01-01T00:00:00Z,"afrobeat","Partisan Records",0.659,0.586,6,-11.294,1,0.166,0.26,0.0931,0.0873,0.652,91.541,4
spotify:track:2zUhOsBWR7O9hljroUrbab,"Special","Luca","Alex Maas",2020-12-04,160259,25,false,,1970-01-01T00:00:00Z,"","Innovative Leisure",0.394,0.132,10,-17.843,1,0.037,0.89,0.00341,0.107,0.204,109.961,4
spotify:track:0NePSDqSog58laOB2cX2EH,"Tomorrow Never Knows - 2024 Remastered Version","Love Ain't Nothin' but a Business Goin' On (2024 Remastered Version)","Junior Parker",1971-01-01,204733,40,false,,1970-01-01T00:00:00Z,"soul blues","UNIDISC MUSIC INC.",0.46,0.0336,0,-19.363,1,0.0356,0.913,0.00804,0.108,0.0355,78.773,4
spotify:track:0zVduthKvT1FEsUGFWT9Xo,"900 Miles","The New Folk Sound Of Terry Callier (Deluxe Edition)","Terry Callier",1968-01-01,307880,46,false,,1970-01-01T00:00:00Z,"northern soul","Craft Recordings",0.311,0.249,2,-16.052,1,0.0312,0.574,0.0000535,0.108,0.0445,104.511,4
spotify:track:0vBTlZLCQFlPIyUo0YYQDR,"Walk On By","Doin It!!!!","The Equatics",1972,237719,41,false,,1970-01-01T00:00:00Z,"","Now Again Records",0.587,0.393,9,-12.664,0,0.0791,0.0197,0.734,0.145,0.389,142.185,4
spotify:track:510i2lQvSKIgFXVrq2Dg5Y,"Purple","Freedom Flight","Shuggie Otis",1971,428680,46,false,,1970-01-01T00:00:00Z,"","Epic/Legacy",0.426,0.478,5,-15.856,0,0.067,0.183,0.76,0.146,0.581,166.108,3
spotify:track:4oAl9lkCEa1341jd61kkxY,"How I Got Over","Let My People Go","Darondo",2005-01-24,222280,33,false,,1970-01-01T00:00:00Z,"","Luv N' Haight",0.701,0.466,7,-9.439,0,0.0933,0.818,0.133,0.142,0.587,117.594,4
spotify:track:2mIx5zFpu1mrFExepZ0xJG,"Soul Heaven","Complete Mythology","Syl Johnson",2010-11-09,155546,59,false,,1970-01-01T00:00:00Z,"soul,soul blues,classic soul","Numero Group",0.724,0.583,8,-9.22,0,0.0311,0.309,0.814,0.275,0.961,134.538,4
spotify:track:6BCv5pbUQM9G6rXb7uXU6r,"Been Struggling","Luca","Alex Maas",2020-12-04,200157,32,false,,1970-01-01T00:00:00Z,"","Innovative Leisure",0.305,0.645,7,-11.046,1,0.0515,0.151,0.0306,0.0825,0.166,191.725,3
