Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3d3uCbMDDCzIJlbVNd18C3,"Revelator","Time (The Revelator)","Gillian Welch",2001-07-31,382560,41,false,,1970-01-01T00:00:00Z,"americana,bluegrass,alt country,folk,southern gothic","Acony Records",0.562,0.282,9,-9.772,0,0.0312,0.829,0.0126,0.33,0.156,146.58,4
spotify:track:5Rh3GmRbXyjmH2rswVpw1A,"A Lesson In Leavin’","A Lesson In Leavin'","Sierra Ferrell,Nikki Lane",2025-07-25,204603,52,false,,1970-01-01T00:00:00Z,"americana,alt country,bluegrass,outlaw country","Rounder",0.581,0.649,6,-5.956,1,0.0439,0.514,0,0.108,0.649,160.188,4
spotify:track:1H0UI5yQg9hlue3ZIjb7fs,"Jealous Guy","Jealous Guy","Luke Bell",2021-01-29,230702,31,false,,1970-01-01T00:00:00Z,"americana,alt country,honky tonk","Bill Hill Records",0.527,0.265,9,-12.827,1,0.0342,0.846,0.0000612,0.162,0.278,139.405,4
spotify:track:1UbwpyozDvufPs6aNPW3ti,"Ben's My Friend","Benji","Sun Kil Moon",2014-08-19,316773,51,false,,1970-01-01T00:00:00Z,"slowcore,southern gothic","Caldo Verde Records",0.683,0.587,3,-6.814,1,0.0416,0.846,0.0000452,0.102,0.601,93.045,4
spotify:track:2S6P16De0iOxubgWSeeKHV,"Faraway Skies","Nothing for Me Please","Dean Johnson",2023-05-05,214386,47,false,,1970-01-01T00:00:00Z,"","Mama Bird Recording Co.",0.597,0.213,9,-8.432,1,0.0281,0.875,0.0000179,0.15,0.308,100.069,3
spotify:track:5RyBqIGm2gRGIDSpq0cKFY,"Spider","Safe to Run","Esther Rose",2023-04-21,230522,39,false,,1970-01-01T00:00:00Z,"americana,alt country","New West Records",0.644,0.525,2,-7.038,1,0.0271,0.528,0.00000656,0.109,0.356,88.51,4
spotify:track:7LxvF0I2ROm6o17z04VjKe,"Firsts","Dents and Shells","Richard Buckner",2004-10-12,184413,36,false,,1970-01-01T00:00:00Z,"alt country,americana","Merge Records",0.428,0.0138,6,-21.37,0,0.0445,0.957,0.898,0.11,0.278,137.302,4
spotify:track:2YbGrWVWYDfAm9QfDVaY2N,"Wayside/Back in Time","Soul Journey","Gillian Welch",2003-06-03,208373,46,false,,1970-01-01T00:00:00Z,"americana,bluegrass,alt country,folk,southern gothic","Acony Records",0.635,0.322,9,-9.738,1,0.0271,0.227,0,0.114,0.401,78.611,4
spotify:track:2WzbImUwpFZYnl6Zn44API,"Rosemary","Trail Of Flowers","Sierra Ferrell",2024-03-22,216181,49,false,,1970-01-01T00:00:00Z,"americana,alt country,bluegrass","Rounder",0.589,0.176,4,-7.74,0,0.0506,0.862,0,0.122,0.448,114.712,5
spotify:track:6io3AIZkXoaBcMZxcvtcth,"All The Reaching Trims","Finally Free","Daniel Romano",2018-11-30,227920,44,false,,1970-01-01T00:00:00Z,"alt country,americana","New West Records",0.386,0.38,3,-8.945,1,0.0294,0.773,0.00000261,0.0927,0.27,95.361,4
