Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5UvgTF3oGUxRwi96UZJd4I,"symbol","abysskiss","Adrianne Lenker",2018-10-05,229133,52,false,,1970-01-01T00:00:00Z,"","Saddle Creek",0.552,0.614,7,-11.592,1,0.0275,0.91,0.829,0.127,0.704,147.038,4
spotify:track:5whapFlXtB97RZg4CldtWB,"Wind On Tin","Sorceress","Jess Williamson",2020-05-15,186509,44,false,,1970-01-01T00:00:00Z,"southern gothic","Mexican Summer",0.57,0.46,9,-8.856,0,0.0283,0.398,0.203,0.128,0.274,109.933,4
spotify:track:2tdNTV4xpZgiom27mENc2N,"Nausicaä (Love Will Be Revealed)","Heavy Metal","Cameron Winter",2024-12-06,251637,59,false,,1970-01-01T00:00:00Z,"","Partisan / Play It Again Sam",0.722,0.317,0,-10.621,1,0.0335,0.803,0.0586,0.138,0.717,87.4,4
spotify:track:1ZBQPkEYHOv3LfgU6v0h0S,"You Don't Know The Shape I'm In","Manning Fireworks","MJ Lenderman",2024-09-06,216426,55,false,,1970-01-01T00:00:00Z,"alt country","Anti/Epitaph",0.744,0.473,6,-11.731,0,0.0312,0.582,0.0264,0.12,0.547,122.034,4
spotify:track:1yF9soeWa8OIjOATKYfazt,"Blue Vein","Acquainted with Night","Lael Neale",2021-02-19,262029,42,false,,1970-01-01T00:00:00Z,"indie folk","Sub Pop Records",0.412,0.423,3,-4.08,1,0.0294,0.795,0.000283,0.166,0.0937,102.335,4
spotify:track:7eaTwpkcfYZGz32CtS7MbJ,"Ruler of My Heart","Shadowland","Ora Cogan",2016-05-06,182074,43,false,,1970-01-01T00:00:00Z,"","Hidden City Records Inc.",0.498,0.351,11,-9.991,1,0.0291,0.445,0.0119,0.0942,0.188,118.277,3
spotify:track:5RyBqIGm2gRGIDSpq0cKFY,"Spider","Safe to Run","Esther Rose",2023-04-21,230522,39,false,,1970-01-01T00:00:00Z,"americana,alt country","New West Records",0.644,0.525,2,-7.038,1,0.0271,0.528,0.00000656,0.109,0.356,88.51,4
spotify:track:17Zzi8qsn8mdm0t0JTGeQo,"Right Back to It","Tigers Blood","Waxahatchee,MJ Lenderman",2024-03-22,273026,61,false,,1970-01-01T00:00:00Z,"alt country","Anti/Epitaph",0.656,0.489,6,-7.166,1,0.0277,0.177,0.00026,0.134,0.165,134.164,4
spotify:track:5twzCyYyFwMaoYrdXqma53,"Human","Human","Molly Sarlé",2019-01-28,234194,43,false,,1970-01-01T00:00:00Z,"indie folk","Partisan Records",0.554,0.424,0,-8.761,1,0.0268,0.322,0.363,0.1,0.708,107.377,3
spotify:track:65MR2EZRBN0cwPVj3dS07E,"Pictures of Flowers","Pictures of Flowers","Jess Williamson,Hand Habits",2020-06-24,260458,40,false,,1970-01-01T00:00:00Z,"southern gothic","Mexican Summer",0.693,0.499,4,-10.103,1,0.0266,0.351,0.000733,0.367,0.427,100.642,4
spotify:track:3azlo5j5KZPq3qlFlGSDiH,"One of These Days","Bedouine (Deluxe)","Bedouine",2017-06-23,178720,50,false,,1970-01-01T00:00:00Z,"","Spacebomb",0.725,0.421,7,-12.567,1,0.0333,0.604,0.0885,0.108,0.742,82.061,4
spotify:track:0lsj8PU1ANb1Vwb07CZuAS,"Wake Me if I'm Asleep","Precious Thing","Allegra Krieger",2022-03-04,242008,40,false,,1970-01-01T00:00:00Z,"","Northern Spy Records",0.371,0.334,2,-9.016,1,0.0297,0.885,0.02,0.115,0.144,147.41,3
spotify:track:56hyqliBwT15WP1sCdOp4E,"Every Star Shivers in the Dark","Acquainted with Night","Lael Neale",2021-02-19,332731,39,false,,1970-01-01T00:00:00Z,"indie folk","Sub Pop Records",0.455,0.787,11,-5.729,1,0.0479,0.000417,0.0276,0.119,0.193,108.306,4
spotify:track:5ZHbMZkYbhEoJjHcKDBgOs,"Always Changing","You Made It This Far","Esther Rose",2019-08-23,186412,35,false,,1970-01-01T00:00:00Z,"americana,alt country","Father/Daughter Records",0.606,0.361,4,-7.942,1,0.0294,0.67,0.000434,0.271,0.325,84.867,4
spotify:track:2YKcoTwVCuVIh9HxTD4zmE,"Light of Love","Plastic Bouquet","Kacy & Clayton,Marlon Williams",2020-12-11,141266,31,false,,1970-01-01T00:00:00Z,"southern gothic","New West Records",0.569,0.6,7,-8.522,1,0.0276,0.701,0.00565,0.101,0.693,121.431,4
spotify:track:3FPugmDs1YHEb77gok9874,"Mouth","No Medium","Rosali",2021-05-07,228346,29,false,,1970-01-01T00:00:00Z,"","SPINSTER",0.503,0.403,0,-9.147,1,0.0263,0.222,0.00191,0.129,0.429,129.235,4
spotify:track:1ptuYTWrr9P3DT9OxyezFk,"Hunter","Time Ain't Accidental","Jess Williamson",2023-06-09,228760,42,false,,1970-01-01T00:00:00Z,"southern gothic","Mexican Summer",0.777,0.399,7,-8.831,1,0.0316,0.668,0.00917,0.0846,0.454,114.007,4
spotify:track:3OBkjktMqs7QJ6dOUPWTji,"Last Night","Vulture Prince","Arooj Aftab",2021-04-23,358601,43,false,,1970-01-01T00:00:00Z,"","Arooj Aftab",0.827,0.219,0,-13.603,0,0.0508,0.0806,0.0219,0.129,0.0385,122.621,4
