Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:615u2jmS82Kj2SFPC4uXg2,"Venom's In","Sinister Grift","Panda Bear",2025-02-28,292426,39,false,,1970-01-01T00:00:00Z,"neo-psychedelic","Domino Recording Co",0.54,0.506,1,-7.454,1,0.0241,0.0412,0.000615,0.0951,0.242,91.995,4
spotify:track:6tCJrZKgQtZ3Gm24TuydPy,"Come Down","Sylvan Esso","Sylvan Esso",2014-05-13,177066,37,false,,1970-01-01T00:00:00Z,"","Psychic Hotline",0.348,0.0161,5,-17.802,1,0.047,0.948,0.000832,0.0814,0.0883,168.771,4
spotify:track:5boY1VZLXBJojafFINgnJF,"Gronlandic Edit","Hissing Fauna Are You The Destroyer?","of Montreal",2007-01-23,204760,54,false,,1970-01-01T00:00:00Z,"neo-psychedelic,baroque pop,art pop","Polyvinyl Records",0.972,0.401,4,-7.171,0,0.0478,0.0857,0.000632,0.108,0.693,119.982,4
spotify:track:0C91J60J0Z3kT2UmsZJges,"Are You Here For The Festival","The Time of the Foxgloves","Michael Hurley",2021-12-10,236000,40,false,,1970-01-01T00:00:00Z,"anti-folk,folk","No Quarter",0.736,0.312,10,-10.946,1,0.0399,0.892,0.201,0.135,0.653,114.631,4
spotify:track:6lXrcWWjAkQF4Qwiw5uqFI,"Intentional Injury - From The HBO Series True Detective","Intentional Injury (From The HBO Series True Detective)","Bonnie Prince Billy",2015-07-07,144960,28,false,,1970-01-01T00:00:00Z,"alt country,indie folk","Harvest Records (US1A)",0.629,0.0976,7,-17.957,1,0.0387,0.893,0.0739,0.112,0.182,126.156,3
spotify:track:56hyqliBwT15WP1sCdOp4E,"Every Star Shivers in the Dark","Acquainted with Night","Lael Neale",2021-02-19,332731,39,false,,1970-01-01T00:00:00Z,"indie folk","Sub Pop Records",0.455,0.787,11,-5.729,1,0.0479,0.000417,0.0276,0.119,0.193,108.306,4
spotify:track:2zUhOsBWR7O9hljroUrbab,"Special","Luca","Alex Maas",2020-12-04,160259,25,false,,1970-01-01T00:00:00Z,"","Innovative Leisure",0.394,0.132,10,-17.843,1,0.037,0.89,0.00341,0.107,0.204,109.961,4
spotify:track:56mfKXvVWU1stuCjTq5g9J,"Alone But Moving","A Different Ship","Here We Go Magic",2012-05-08,237866,42,false,,1970-01-01T00:00:00Z,"baroque pop","Secretly Canadian",0.581,0.467,2,-6.767,1,0.0237,0.0135,0.054,0.0722,0.459,82.363,4
spotify:track:0XIqfw0lPDcwqGBFoSfvq9,"Jackie","Overpass Boy","Reverend Baron",2019-12-13,208946,47,false,,1970-01-01T00:00:00Z,"","Karma Chief Records",0.601,0.451,6,-10.647,1,0.0413,0.938,0.88,0.0927,0.462,74.019,4
spotify:track:5IhXRp7wqxbjbSq8olm69K,"This Time Around","Quiet Signs","Jessica Pratt",2019-02-08,217360,43,false,,1970-01-01T00:00:00Z,"ambient folk","Mexican Summer",0.427,0.0977,11,-13.594,1,0.0511,0.939,0,0.109,0.233,131.503,5
spotify:track:1uwmI13aM8cEmFHUxBdPKv,"In The Garden","Long Journey","Michael Hurley",1976-01-01,193026,34,false,,1970-01-01T00:00:00Z,"anti-folk,folk","Rounder Records",0.655,0.216,7,-13.482,1,0.0361,0.976,0.492,0.101,0.226,82.076,4
spotify:track:08aaQA6A7UHvbPGsfPrAFe,"Praise","Sinister Grift","Panda Bear",2025-02-28,211126,47,false,,1970-01-01T00:00:00Z,"neo-psychedelic","Domino Recording Co",0.646,0.769,10,-5.195,1,0.0353,0.0147,0.00000226,0.381,0.833,128.87,4
spotify:track:7lAQlgfGWce1PGfTNPS9KC,"Coffee - Live","WITH","Sylvan Esso",2020-04-24,268200,20,false,,1970-01-01T00:00:00Z,"","Loma Vista Recordings",0.651,0.392,9,-11.308,0,0.038,0.416,0.00771,0.706,0.0727,100.359,4
spotify:track:0TD16ySH7Yd8wUIYJsPPZf,"Watching the Willows Burn","Watching the Willows Burn","Jack Name,Aoife Nessa Frances",2021-07-08,265500,22,false,,1970-01-01T00:00:00Z,"egg punk","Mexican Summer",0.517,0.404,7,-12.518,1,0.0297,0.129,0.0171,0.187,0.292,132.32,4
spotify:track:0S5Rhu8BNrhiOlJ4oNJYBy,"Over The Ocean","A Different Ship","Here We Go Magic",2012-05-08,266306,35,false,,1970-01-01T00:00:00Z,"baroque pop","Secretly Canadian",0.425,0.353,9,-10.861,1,0.0301,0.843,0.0978,0.132,0.389,123.203,4
spotify:track:7eOVIGZneuVzfhwFe7W4os,"Harbour","Pompeii","Cate Le Bon",2022-02-04,248301,46,false,,1970-01-01T00:00:00Z,"art pop","Mexican Summer",0.74,0.562,5,-7.813,1,0.0243,0.752,0.00809,0.0914,0.738,97.021,4
spotify:track:5Pm59vQU1KTcCkg4nZ3SZu,"Back Baby","On Your Own Love Again","Jessica Pratt",2015-01-27,235666,55,false,,1970-01-01T00:00:00Z,"ambient folk","Headestry",0.437,0.255,3,-11.548,1,0.0364,0.897,0,0.081,0.35,142.754,4
spotify:track:1ooF2rRqaDVAZqtkmt53qq,"Slurf Song","Have Moicy!","Michael Hurley,Unholy Modal Rounders,Jeffrey Frederick & The Clamtones",1976-01-01,199000,33,false,,1970-01-01T00:00:00Z,"anti-folk,folk","Rounder",0.55,0.277,2,-12.842,1,0.0406,0.661,0.0000415,0.273,0.672,125.496,4
spotify:track:1JQ3fDKWuhNFnDn5p9K9FE,"Everyday","Reset","Panda Bear,Sonic Boom",2022-08-12,232120,28,false,,1970-01-01T00:00:00Z,"neo-psychedelic,space rock","Domino Recording Co",0.645,0.919,10,-4.399,1,0.0335,0.722,0.0000478,0.133,0.649,105.035,4
spotify:track:4q7wwwMXLoIkuOJv3LvbON,"Rooftop Dancing","Free Love","Sylvan Esso",2020-09-25,183386,46,false,,1970-01-01T00:00:00Z,"","Loma Vista Recordings",0.682,0.278,0,-13.459,1,0.0972,0.665,0.00091,0.114,0.373,80.011,4
spotify:track:0UDwNkodHmgDIon4qyoXUI,"Face of the Sun","Night of the Worm Moon","Shana Cleveland",2019-04-05,209941,35,false,,1970-01-01T00:00:00Z,"","Hardly Art",0.308,0.47,9,-10.028,0,0.0288,0.494,0.00085,0.285,0.175,102.933,4
spotify:track:5uagakQaCtjHp8RDZu5vhh,"Bologna","Dan's Boogie","Destroyer,Fiver",2025-03-28,264120,46,false,,1970-01-01T00:00:00Z,"art pop","Merge Records",0.68,0.874,11,-5.524,1,0.0313,0.135,0.287,0.368,0.955,150.018,4
spotify:track:38mLyifAJWEUw84Rx9R83h,"No Difference","Fun House","Hand Habits",2021-10-22,171339,25,false,,1970-01-01T00:00:00Z,"","Saddle Creek",0.614,0.639,10,-9.985,1,0.0283,0.668,0.227,0.149,0.515,132.032,4
spotify:track:1cMflG7Hdagx0RvEmGsPSK,"Midnight Wheels","Jessica Pratt","Jessica Pratt",2012-11-20,199272,33,false,,1970-01-01T00:00:00Z,"ambient folk","Headestry",0.438,0.242,0,-12.021,1,0.0329,0.961,0.0151,0.112,0.378,137.621,4
spotify:track:5YDODfjbJKrI7QhUWbFhHE,"Sweet Lucy","Have Moicy!","Michael Hurley,Unholy Modal Rounders,Jeffrey Frederick & The Clamtones",1976-01-01,246000,40,false,,1970-01-01T00:00:00Z,"anti-folk,folk","Rounder",0.731,0.466,2,-13.049,1,0.0375,0.521,0.00135,0.081,0.729,127.568,4
