Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5mGCZQJ9sstHLR6yQjnt2w,"Rising Sun","Islands","Erin Durant",2019-06-28,351500,25,false,,1970-01-01T00:00:00Z,"","Keeled Scales",0.326,0.0993,2,-19.843,1,0.0442,0.882,0.195,0.08,0.116,172.995,3
spotify:track:16y9EHfDv2ANmDzxrs4zQp,"He's The Moon","Puff: In The Air Without A Shape","Bernice",2018-05-25,260826,20,false,,1970-01-01T00:00:00Z,"","Arts & Crafts Productions Inc.",0.603,0.223,0,-15.791,1,0.0436,0.617,0.00333,0.106,0.318,115.945,4
spotify:track:2x3ryR0bs4yCh9y20ZKuiF,"Westlin Winds","Navarasa : Nine Emotions","Yorkston/Thorne/Khan",2020-01-24,592880,21,false,,1970-01-01T00:00:00Z,"","Domino Recording Co",0.24,0.191,2,-16.518,0,0.0346,0.45,0.0216,0.111,0.0982,153.752,4
spotify:track:2azVRgjUiKxEoUn9loNAFO,"Sugar Baby","All Is Well","Sam Amidon",2008-02-04,324186,36,false,,1970-01-01T00:00:00Z,"indie folk","Bedroom Community",0.687,0.114,6,-15.872,1,0.0358,0.919,0.0478,0.109,0.194,119.341,4
spotify:track:3KLtHfl1z17beGV5el2yeU,"Everything Is Free","Time (The Revelator)","Gillian Welch",2001-07-31,288000,46,false,,1970-01-01T00:00:00Z,"americana,bluegrass,alt country,folk,southern gothic","Acony Records",0.685,0.143,0,-14.701,1,0.042,0.94,0.0000765,0.0791,0.351,101.651,4
spotify:track:4TYbIJm7iH51hpAy8xDcQx,"For Emma","A Decade With Duke","Eau Claire Memorial Jazz I,Justin Vernon",2009-12-08,317720,34,false,,1970-01-01T00:00:00Z,"indie folk","Jagjaguwar",0.437,0.522,0,-12.808,1,0.0344,0.586,0.432,0.937,0.468,108.07,4
spotify:track:6t2bUWISo8QrHVnSxZczAD,"Jack of Fools","Spencer Cullum's Coin Collection","Spencer Cullum,Caitlin Rose",2021-09-24,288613,27,false,,1970-01-01T00:00:00Z,"alt country,americana","Full Time Hobby",0.548,0.351,2,-14.485,1,0.0405,0.0411,0.845,0.0985,0.58,163.013,3
spotify:track:0G9ldwTPfbrCuMMPls9U0l,"Rooftops","Trust","Gambles",2013-09-24,181666,21,false,,1970-01-01T00:00:00Z,"","GMBLS",0.391,0.155,7,-9.89,1,0.0401,0.88,0.0000217,0.0979,0.174,173.069,3
spotify:track:6V0paUDhh9zk19Wq1hyWVy,"Monk's Robes","Find The Sun","Deradoorian",2020-09-18,286528,23,false,,1970-01-01T00:00:00Z,"neo-psychedelic,krautrock","Anti/Epitaph",0.398,0.267,9,-14.365,0,0.0365,0.909,0.312,0.107,0.105,129.98,3
spotify:track:1NZul6msGIZIWwc1PWBpr6,"Clouds","Sunny","Wildlife Freeway",2022-02-25,321791,22,false,,1970-01-01T00:00:00Z,"","Community Music",0.305,0.226,6,-10.477,1,0.0416,0.974,0.404,0.115,0.271,166.733,3
spotify:track:6cGx4nFQpR8SaDoIUy1r67,"Avalanche","Avalanche","Maja Lena",2020-11-10,179306,24,false,,1970-01-01T00:00:00Z,"indie folk","Chiverin",0.415,0.355,6,-10.494,0,0.0316,0.985,0.0932,0.103,0.36,113.993,4
spotify:track:30GGIrrJdSNtecPiFcVP5O,"Coffee","Sylvan Esso","Sylvan Esso",2014-05-13,268213,60,false,,1970-01-01T00:00:00Z,"","Psychic Hotline",0.455,0.456,0,-8.182,1,0.17,0.326,0.0014,0.0958,0.187,100.01,4
spotify:track:0UDwNkodHmgDIon4qyoXUI,"Face of the Sun","Night of the Worm Moon","Shana Cleveland",2019-04-05,209941,35,false,,1970-01-01T00:00:00Z,"","Hardly Art",0.308,0.47,9,-10.028,0,0.0288,0.494,0.00085,0.285,0.175,102.933,4
spotify:track:3OBkjktMqs7QJ6dOUPWTji,"Last Night","Vulture Prince","Arooj Aftab",2021-04-23,358601,43,false,,1970-01-01T00:00:00Z,"","Arooj Aftab",0.827,0.219,0,-13.603,0,0.0508,0.0806,0.0219,0.129,0.0385,122.621,4
spotify:track:6zCCZe8NIppdqZVMTYTy0M,"The Zombie","Gon' Boogaloo","C.W. Stoneking",2016-06-03,233106,43,false,,1970-01-01T00:00:00Z,"blues","King Hokum Records",0.52,0.383,4,-16.67,0,0.148,0.972,0.891,0.106,0.706,153.907,4
